Label	英文	音標	中譯	例句	翻譯	相關影片	mark_start	mark_end	syllables	main_cefr_label
senior6000-L4P40	publication	/͵pʌblɪˋkeʃən/	(n.) 出版；發行；出版物	Her latest publication is a collection of short stories for young adults.	她最新的出版物是一本針對年輕人的短篇小說集。		3	3	pub·li·ca·tion	B2
senior6000-L4P40	publicity	/pʌbˋlɪsətɪ/	(n.) 宣傳；名聲；公開	The new movie received a lot of publicity before its release.	這部新電影在上映前獲得了大量的宣傳。		8	8	pub·lic·i·ty	B2
senior6000-L4P40	publish	/ˋpʌblɪʃ/	(v.) 出版；發行；刊登	The newspaper will publish the article next week.	這家報紙將於下週刊登這篇文章。		4	4	pub·lish	B1
senior6000-L4P40	publisher	/ˋpʌblɪʃɚ/	(n.) 出版商；發行人	The publisher decided to print 10,000 copies of the new book.	這家出版商決定印刷一萬本新書。		2	2	pub·lish·er	B2
senior6000-L4P40	pursue	/pɚˋsu/	(v.) 追求；追趕	He decided to pursue a career in art despite his parents' disapproval.	儘管父母不贊成，他還是決定追求藝術事業。		4	4	pur·sue	C1
senior6000-L4P40	pursuit	/pɚˋsut/	(n.) 追求；尋求；追趕	The pursuit of happiness is a fundamental human right.	追求幸福是一項基本人權。		2	2	pur·suit	C2
senior6000-L4P40	quarrel	/ˋkwɔrəl/	(n./v.) 爭吵；不和	They had a big quarrel about who should do the dishes.	他們為誰該洗碗而大吵一架。		5	5	quar·rel	B2
senior6000-L4P40	quilt	/kwɪlt/	(n./v.) 被子；被褥	My grandmother made a beautiful quilt for my birthday.	我奶奶為我的生日做了一條漂亮的被子。		6	6		
senior6000-L4P40	quotation	/kwoˋteʃən/	(n.) 引文；語錄；報價	She started her speech with a famous quotation from Confucius.	她以一句孔子的名言作為演講的開場白。		8	8	quo·ta·tion	C2
senior6000-L4P40	radar	/ˋredɑr/	(n.) 雷達	Air traffic controllers use radar to track airplanes.	航空交通管制員使用雷達追蹤飛機。		5	5	ra·dar	
senior6000-L4P40	rage	/redʒ/	(n./v.) 盛怒；狂怒	He flew into a rage when he discovered his car had been damaged.	當他發現他的車被損壞時，他勃然大怒。		5	5		B2
senior6000-L4P40	rainfall	/ˋren͵fɔl/	(n.) 降雨量；下雨	Heavy rainfall caused the river to overflow its banks.	大量降雨導致河水氾濫。		2	2	rain·fall	
senior6000-L4P40	raisin	/ˋrezn/	(n.) 葡萄乾	My little sister loves to eat raisins as a sweet snack.	我妹妹喜歡吃葡萄乾當甜點。		7	7	rai·sin	
senior6000-L4P41	realistic	/rɪəˋlɪstɪk/	(adj.) 現實的；實際的；逼真的	It's important to set realistic goals you can actually achieve.	設定實際可達成的目標是很重要的。		5	5	re·al·is·tic	B2
senior6000-L4P41	rebel	/ˋrɛb!/	(n./v.) 反抗者；叛徒	James was always a bit of a rebel, never following all the rules.	詹姆士總是有點叛逆，從不完全遵守所有規矩。		8	8	reb·el	B2
senior6000-L4P41	recall	/rɪˋkɔl/	(v./n.) 回想；憶起；召回	I can't recall where I put my keys this morning.	我想不起來我今早把鑰匙放哪了。		3	3	re·call	B2
senior6000-L4P41	reception	/rɪˋsɛpʃən/	(n.) 接待；歡迎會；接收(品質)	The new hotel's reception area is very spacious and welcoming.	這家新飯店的接待區非常寬敞且熱情。		4	4	re·cep·tion	B1
senior6000-L4P41	recipe	/ˋrɛsəpɪ/	(n.) 食譜；烹飪法	My grandmother's apple pie recipe is always a family favorite.	我奶奶的蘋果派食譜一直是全家人的最愛。		5	5	rec·i·pe	B1
senior6000-L4P41	recognition	/͵rɛkəgˋnɪʃən/	(n.) 認出；識別；承認；讚賞	She received public recognition for her charity work.	她因慈善工作獲得了公眾的讚賞。		4	4	rec·og·ni·tion	C2
senior6000-L4P41	recovery	/rɪˋkʌvərɪ/	(n.) 恢復；復甦；取回	After the surgery, her recovery was slow but steady.	手術後，她的復原緩慢但穩定。		5	5	re·cov·ery	B2
senior6000-L4P41	recreation	/͵rɛkrɪˋeʃən/	(n.) 娛樂；消遣	Hiking is a popular outdoor recreation for many people in Taiwan.	健行是許多台灣人喜愛的戶外消遣活動。		6	6	rec·re·a·tion	B2
senior6000-L4P41	recycle	/riˋsaɪk!/	(v.) 回收利用	Remember to recycle your plastic bottles and glass jars.	記得回收你的塑膠瓶和玻璃罐。		3	3	re·cy·cle	B1
senior6000-L4P41	reduction	/rɪˋdʌkʃən/	(n.) 減少；降低	The company announced a 10% reduction in staff salaries.	公司宣布員工薪資減少百分之十。		6	6	re·duc·tion	B2
senior6000-L4P41	refer	/rɪˋfɝ/	(v.) 參考；查閱；提到；指點	Please refer to the textbook for more information on this topic.	請參考課本以獲取關於此主題的更多資訊。		2	2	re·fer	
senior6000-L4P41	reference	/ˋrɛfərəns/	(n.) 參考；提及；推薦信	You should include a list of references at the end of your report.	你應該在報告的結尾附上參考書目。		7	7	ref·er·ence	B2
senior6000-L4P41	reflect	/rɪˋflɛkt/	(v.) 反映；反射；深思	The calm lake perfectly reflected the clear blue sky.	平靜的湖面完美地反射出湛藍的天空。		5	5	re·flect	B2
senior6000-L4P41	reflection	/rɪˋflɛkʃən/	(n.) 反映；倒影；深思	She gazed at her reflection in the mirror for a moment.	她望著鏡中自己的倒影片刻。		5	5	re·flec·tion	B2
senior6000-L4P41	reform	/͵rɪˋfɔrm/	(n./v.) 改革；改良	The government announced a series of educational reforms.	政府宣布了一系列的教育改革。		8	8	re·form	C2
senior6000-L4P41	refugee	/͵rɛfjʊˋdʒi/	(n.) 難民	Many refugees were forced to flee their homes due to war.	許多難民因為戰爭被迫逃離家園。		2	2	ref·u·gee	B2
senior6000-L4P41	refund	/ˋri͵fʌnd/	(n./v.) 退款	I asked for a full refund because the product was faulty.	我因為產品有瑕疵而要求全額退款。		6	6	re·fund	B1
senior6000-L4P41	refusal	/rɪˋfjuz!/	(n.) 拒絕	Her refusal to apologize made the situation even worse.	她拒絕道歉讓情況變得更糟。		2	2	re·fus·al	C1
senior6000-L4P41	regarding	/rɪˋgɑrdɪŋ/	(prep.) 關於	I have a question regarding the upcoming exam schedule.	我有個關於即將到來的考試時間表的問題。		5	5	re·gard·ing	B1
senior6000-L4P41	register	/ˋrɛdʒɪstɚ/	(v./n.) 登記；註冊；掛號	You need to register online to attend the workshop.	你需要上網註冊才能參加這個研討會。		4	4	reg·is·ter	B1
senior6000-L4P42	registration	/͵rɛdʒɪˋstreʃən/	(n.) 登記；註冊；掛號	Early registration for the concert often saves you money.	音樂會的提早報名通常能省錢。		2	2	reg·is·tra·tion	B1
senior6000-L4P42	regulate	/ˋrɛgjə͵let/	(v.) 管理；控制；調節	The government needs to regulate the use of social media.	政府需要管理社群媒體的使用。		5	5	reg·u·late	C1
senior6000-L4P42	regulation	/͵rɛgjəˋleʃən/	(n.) 規章；規則；管理	There are strict regulations about wearing uniforms at our school.	我們學校對於穿制服有嚴格的規定。		4	4	reg·u·la·tion	B2
senior6000-L4P42	rejection	/rɪˋdʒɛkʃən/	(n.) 拒絕；排斥	He was upset by the rejection of his proposal.	他的提案被拒絕讓他很沮喪。		6	6	re·jec·tion	C2
senior6000-L4P42	relaxation	/͵rilæksˋeʃən/	(n.) 放鬆；鬆弛	After a long week, I need some relaxation.	忙碌一週後，我需要一些放鬆。		8	8	re·lax·a·tion	B1
senior6000-L4P42	relevant	/ˋrɛləvənt/	(adj.) 有關的；切題的	Please stick to the topic and only ask relevant questions.	請緊扣主題，只問相關的問題。		9	9	rel·e·vant	B2
senior6000-L4P42	relieve	/rɪˋliv/	(v.) 緩和；減輕；解除	A warm bath can relieve muscle soreness after exercise.	運動後泡個熱水澡可以緩解肌肉痠痛。		5	5	re·lieve	C2
senior6000-L4P42	reluctant	/rɪˋlʌktənt/	(adj.) 不情願的；勉強的	He was reluctant to admit his mistake.	他不情願承認自己的錯誤。		3	3	re·luc·tant	C1
senior6000-L4P42	remark	/rɪˋmɑrk/	(n./v.) 評論；言論	Her clever remark made everyone laugh.	她巧妙的評論讓大家哈哈大笑。		3	3	re·mark	B2
senior6000-L4P42	remarkable	/rɪˋmɑrkəb!/	(adj.) 非凡的；卓越的；引人注目的	Her remarkable talent for music surprised everyone.	她非凡的音樂天賦讓所有人都很驚訝。		2	2	re·mark·able	B2
senior6000-L4P42	remedy	/ˋrɛmədɪ/	(n./v.) 治療法；補救辦法	There's no easy remedy for a broken heart.	心碎沒有簡單的治療方法。		4	4	rem·e·dy	B2
senior6000-L4P42	renew	/rɪˋnju/	(v.) 更新；續約；恢復	I need to renew my library card next month.	我下個月需要續辦我的借書證。		4	4	re·new	B2
senior6000-L4P42	repetition	/͵rɛpɪˋtɪʃən/	(n.) 重複；反覆	Constant repetition helps you remember new vocabulary.	不斷重複有助於你記住新詞彙。		2	2	rep·e·ti·tion	C2
senior6000-L4P42	representation	/͵rɛprɪzɛnˋteʃən/	(n.) 代表；表示；描繪	We need stronger female representation in leadership roles.	我們需要更多女性擔任領導職位。		5	5	rep·re·sen·ta·tion	C2
senior6000-L4P42	reputation	/͵rɛpjəˋteʃən/	(n.) 名譽；名聲	Our school has an excellent reputation for academic achievement.	我們學校在學術成就方面享有盛譽。		6	6	rep·u·ta·tion	B2
senior6000-L4P42	rescue	/ˋrɛskju/	(n./v.) 救援；營救	The firefighters performed a brave rescue.	消防員進行了一次英勇的救援。		6	6	res·cue	B1
senior6000-L4P42	research	/rɪˋsɝtʃ/	(n./v.) 研究；調查	Students need to do a lot of research for their final project.	學生們需要為他們的期末專題做很多研究。		8	8	re·search	B1
senior6000-L4P42	researcher	/riˋsɝtʃɚ/	(n.) 研究人員	The researcher presented her findings at the conference.	這位研究人員在會議上展示了她的發現。		2	2	re·search	B2
senior6000-L4P42	resemble	/rɪˋzɛmb!/	(v.) 像；類似	She closely resembles her older sister.	她長得很像她的姊姊。		3	3	re·sem·ble	C1
senior6000-L4P42	reservation	/͵rɛzɚˋveʃən/	(n.) 預訂；保留；疑慮	I made a dinner reservation for two at the new restaurant tonight.	我今晚在新餐廳訂了兩個人的晚餐位子。		5	5	res·er·va·tion	B1
senior6000-L4P43	resign	/rɪˋzaɪn/	(v.) 辭職	After ten years, the manager decided to resign from his position.	在十年之後，這位經理決定辭去他的職位。		8	8	re·sign	B2
senior6000-L4P43	resignation	/͵rɛzɪgˋneʃən/	(n.) 辭職；辭職信	The CEO's sudden resignation surprised everyone in the company.	執行長突然的辭職讓公司裡的每個人都很驚訝。		4	4	res·ig·na·tion	C2
senior6000-L4P43	resistance	/rɪˋzɪstəns/	(n.) 抵抗；阻力；反對	The new policy met with strong resistance from students and parents.	這項新政策遭到學生和家長的強烈反對。		7	7	re·sis·tance	C2
senior6000-L4P43	resolution	/͵rɛzəˋluʃən/	(n.) 決心；決議；解析度	My New Year's resolution is to exercise more and eat healthier.	我的新年決心是要多運動、吃得更健康。		4	4	res·o·lu·tion	C2
senior6000-L4P43	resolve	/rɪˋzɑlv/	(v./n.) 解決；決心；分解	We need to resolve this conflict before it gets worse.	我們需要在這場衝突惡化之前解決它。		4	4	re·solve	C1
senior6000-L4P43	respectable	/rɪˋspɛktəb!/	(adj.) 值得尊敬的；體面的	He comes from a respectable family in the community.	他來自社區裡一個體面的家庭。		5	5	re·spect·able	B2
senior6000-L4P43	respectful	/rɪˋspɛktfəl/	(adj.) 表示尊敬的；恭敬的	Students should always be respectful towards their teachers and elders.	學生應該永遠對老師和長輩保持恭敬。		5	5	re·spect·ful	C1
senior6000-L4P43	restore	/rɪˋstor/	(v.) 恢復；修復；歸還	The government promised to restore the damaged temple.	政府承諾要修復被損壞的寺廟。		5	5	re·store	B2
senior6000-L4P43	restriction	/rɪˋstrɪkʃən/	(n.) 限制；約束	There are strict restrictions on the number of visitors allowed daily.	每日允許的訪客人數有嚴格的限制。		4	4	re·stric·tion	C2
senior6000-L4P43	retain	/rɪˋten/	(v.) 保留；保持	The company tries to retain its best employees by offering good benefits.	這家公司試圖透過提供優渥福利來留住最優秀的員工。		5	5	re·tain	C2
senior6000-L4P43	retire(ment)	/rɪˋtaɪr/ ; /rɪˋtaɪrmənt/	(v./(n.)) 退休	My grandpa plans to retire next year and travel around the world.	我爺爺計畫明年退休，然後環遊世界。		5	5	re·tire·ment	
senior6000-L4P43	retreat	/rɪˋtrit/	(n./v.) 撤退；退隱處；靜修	The soldiers were forced to make a strategic retreat.	士兵們被迫進行戰略性撤退。		9	9	re·treat	C2
senior6000-L4P43	reunion	/riˋjunjən/	(n.) 重聚；團聚	Our high school class reunion is scheduled for next month.	我們高中同學會的重聚訂在下個月。		5	5	re·union	C2
senior6000-L4P43	revenge	/rɪˋvɛndʒ/	(n./v.) 報仇；報復	He sought revenge on the person who had betrayed him.	他向背叛他的人尋求報復。		3	3	re·venge	B2
senior6000-L4P43	revise	/rɪˋvaɪz/	(v.) 修訂；修改	The author decided to revise the manuscript before publishing it.	作者決定在出版前修改手稿。		5	5	re·vise	B1
senior6000-L4P43	revision	/rɪˋvɪʒən/	(n.) 修訂；複習	I need to do some revision for my English test tomorrow.	我明天英文考試需要做些複習。		6	6	re·vi·sion	B1
senior6000-L4P43	revolution	/͵rɛvəˋluʃən/	(n.) 革命；(天體)運行；旋轉	The Industrial Revolution changed society dramatically.	工業革命戲劇性地改變了社會。		3	3	rev·o·lu·tion	B2
senior6000-L4P43	revolutionary	/͵rɛvəˋluʃən͵ɛrɪ/	(adj./n.) 革命性的；創新的	This new app offers a truly revolutionary way to learn languages.	這款新應用程式提供了一種真正革命性的語言學習方式。		7	7	rev·o·lu·tion·ary	B2
senior6000-L4P43	reward	/rɪˋwɔrd/	(n./v.) 獎賞；報酬；回報	Hard work usually brings its own reward.	努力工作通常會帶來它自己的回報。		7	7	re·ward	B1
senior6000-L4P43	rhyme	/raɪm/	(n./v.) 韻；押韻詞	The poet chose words that create a beautiful rhyme.	這位詩人選用的詞語創造出優美的韻律。		9	9		C2
senior6000-L4P44	rhythm	/ˋrɪðəm/	(n.) 節奏；韻律	The dancers moved to the rhythm of the music.	舞者們隨著音樂的節奏移動。		6	6		B2
senior6000-L4P44	riddle	/ˋrɪd!/	(n.) 謎語	Can you solve this riddle: What has an eye but cannot see?	你能解開這個謎語嗎：什麼東西有眼睛卻看不見？		5	5	rid·dle	
senior6000-L4P44	robber	/ˋrɑbɚ/	(n.) 搶劫犯；強盜	The police arrested the robber who stole money from the bank.	警察逮捕了從銀行搶錢的搶劫犯。		5	5		
senior6000-L4P44	romance	/roˋmæns/	(n.) 戀愛；羅曼史；浪漫情調	Her favorite movies are always about romance and adventure.	她最喜歡的電影總是關於愛情和冒險。		7	7	ro·mance	B1
senior6000-L4P44	route	/rut/	(n./v.) 路線；途徑	The shortest route to the library is through the park.	去圖書館最近的路線是穿過公園。		3	3		B1
senior6000-L4P44	ruin	/ˋrʊɪn/	(v./n.) 毀壞；使破產	The heavy rain could ruin the outdoor concert.	大雨可能會毀掉這場戶外音樂會。		5	5	ru·in	B1
senior6000-L4P44	rural	/ˋrʊrəl/	(adj.) 鄉村的；田園的	Many people dream of living a quiet life in a rural area.	很多人夢想在鄉村地區過著寧靜的生活。		11	11	ru·ral	B2
senior6000-L4P44	rusty	/ˋrʌstɪ/	(adj.) 生鏽的；生疏的	This old bike is so rusty that it's hard to ride.	這輛舊自行車生鏽得很嚴重，很難騎。		6	6	rus·ty	B2
senior6000-L4P44	sacrifice	/ˋsækrə͵faɪs/	(n./v.) 犧牲；祭品	Parents often make great sacrifices for their children's future.	父母經常為孩子的未來做出巨大的犧牲。		5	5	sac·ri·fice	C1
senior6000-L4P44	satellite	/ˋsæt!͵aɪt/	(n.) 衛星；人造衛星	The moon is Earth's natural satellite.	月亮是地球的天然衛星。		6	6	sat·el·lite	B2
senior6000-L4P44	satisfaction	/͵sætɪsˋfækʃən/	(n.) 滿意；滿足	Finishing the marathon brought him a great sense of satisfaction.	跑完馬拉松帶給他巨大的滿足感。		10	10	sat·is·fac·tion	B2
senior6000-L4P44	scarcely	/ˋskɛrslɪ/	(adv.) 幾乎不；簡直沒有	He scarcely eats meat; he prefers vegetables and fruits.	他幾乎不吃肉；他更喜歡蔬菜和水果。		2	2	scarce·ly	C2
senior6000-L4P44	scenery	/ˋsinərɪ/	(n.) 風景；景色	The mountain scenery in Taiwan is truly breathtaking.	台灣的山區景色真是令人驚嘆。		3	3	scen·ery	B1
senior6000-L4P44	scold	/skold/	(v./n.) 責罵；斥責	My mom will scold me if I don't finish my homework.	如果我不完成作業，我媽媽會責罵我。		4	4		
senior6000-L4P44	scoop	/skup/	(n./v.) 勺子；一勺之量；獨家新聞	The reporter got a major scoop on the celebrity scandal.	那名記者得到了關於名人醜聞的重大獨家新聞。		6	6		
senior6000-L4P44	scratch	/skrætʃ/	(n./v.) 抓痕；刮痕；抓；刮	Be careful not to scratch the new car's paint.	小心不要刮傷新車的漆。		5	5		B2
senior6000-L4P44	sculpture	/ˋskʌlptʃɚ/	(n./v.) 雕塑(品)	The museum has an impressive collection of ancient Greek sculptures.	這家博物館收藏了大量令人印象深刻的古希臘雕塑。		10	10	sculp·ture	B1
senior6000-L4P44	secure	/sɪˋkjʊr/	(v./adj.) 把…弄安全；獲得；保衛	We need to secure the doors and windows before leaving.	我們離開前需要鎖好門窗。		4	4	se·cure	B2
senior6000-L4P44	seize	/siz/	(v.) 抓住；奪取；沒收	The police seized the illegal goods from the smugglers.	警方沒收了走私者的非法貨物。		3	3		B2
senior6000-L4P44	settler	/ˋsɛtlɚ/	(n.) 移居者；殖民者	The early settlers built new homes in the wilderness.	早期的移居者在荒野中建造了新家園。		3	3	set·tler	
senior6000-L4P45	severe	/səˋvɪr/	(adj.) 嚴重的；嚴厲的；劇烈的	The school has severe rules against cheating.	學校對作弊有嚴格的規定。		4	4	se·vere	B2
senior6000-L4P45	sew	/so/	(v.) 縫合；縫紉	My grandmother taught me how to sew a button.	我奶奶教我如何縫鈕扣。		7	7		B1
senior6000-L4P45	shade	/ʃed/	(n./v.) 陰涼處；(色彩)濃淡；遮光物	We sat under the shade of a big tree.	我們坐在一棵大樹的陰涼處。		5	5		B1
senior6000-L4P45	shady	/ˋʃedɪ/	(adj.) 陰涼的；可疑的	We found a shady spot to have our picnic.	我們找到了一個陰涼的地方野餐。		4	4		
senior6000-L4P45	shameful	/ˋʃemfəl/	(adj.) 可恥的；丟臉的	His behavior in class was absolutely shameful.	他在課堂上的行為絕對是可恥的。		7	7	shame·ful	C1
senior6000-L4P45	shave	/ʃev/	(v./n.) 刮(鬍子等)；剃	He needs to shave his beard for the new role.	為了這個新角色，他需要刮掉他的鬍子。		4	4		B1
senior6000-L4P45	shelter	/ˋʃɛltɚ/	(n./v.) 遮蔽(處)；避難所；收容所	We sought shelter from the sudden rain.	我們尋找遮蔽處躲避這場突如其來的雨。		3	3	shel·ter	B2
senior6000-L4P45	shift	/ʃɪft/	(n./v.) 輪班；轉換；轉移	My dad works the night shift at the factory.	我爸爸在工廠上夜班。		6	6		B2
senior6000-L4P45	sightseeing	/ˋsaɪt͵siɪŋ/	(n.) 觀光；遊覽	We spent the day sightseeing in Taipei.	我們在台北花了一整天觀光。		5	5	sight·see·ing	A2
senior6000-L4P45	signature	/ˋsɪgnətʃɚ/	(n./adj.) 簽名；署名	I need your signature on this document.	我需要你在這份文件上簽名。		4	4	sig·na·ture	B1
senior6000-L4P45	significance	/sɪgˋnɪfəkəns/	(n.) 重要性；意義	The teacher explained the historical significance of the event.	老師解釋了這事件的歷史意義。		6	6	sig·nif·i·cance	C1
senior6000-L4P45	sincerity	/sɪnˋsɛrətɪ/	(n.) 真誠；誠意	I doubt his sincerity; he never truly apologizes.	我懷疑他的誠意；他從不真正道歉。		4	4	sin·cer·i·ty	C2
senior6000-L4P45	singular	/ˋsɪŋgjəlɚ/	(adj./n.) 單數的；非凡的；單一的	Child is a singular noun, while "children" is plural.	Child 是單數名詞，而 "children" 是複數。		4	4	sin·gu·lar	A2
senior6000-L4P45	site	/saɪt/	(n./v.) 地點；場所；遺址	This is the proposed site for the new library.	這是新圖書館的預定地點。		5	5		A2
senior6000-L4P45	sketch	/skɛtʃ/	(n./v.) 素描；速寫；概略	She made a quick sketch of the mountain.	她為這座山畫了一幅速寫。		5	5		C1
senior6000-L4P45	skyscraper	/ˋskaɪ͵skrepɚ/	(n.) 摩天大樓	Taipei 101 is a famous skyscraper in Taiwan.	台北101是台灣著名的摩天大樓。		6	6	sky·scrap·er	
senior6000-L4P45	slight	/slaɪt/	(adj./n./v.) 輕微的；微小的；纖細的	There was a slight change in the plan.	計畫有了輕微的改變。		4	4		B2
senior6000-L4P45	slogan	/ˋslogən/	(n.) 口號；標語	The company's new slogan is "Innovate for a Better Future."	這家公司的新口號是「創新共創美好未來」。		4	4	slo·gan	C1
senior6000-L4P45	socket	/ˋsɑkɪt/	(n.) 插座；槽；孔	Plug the lamp into the wall socket.	把燈插到牆壁插座上。		7	7	sock·et	
senior6000-L4P45	software	/ˋsɔft͵wɛr/	(n.) (電腦)軟體	Students need various software to complete their homework, such as word processors or presentation tools.	學生需要各種軟體來完成作業，例如文書處理器或簡報工具。		4	4	soft·ware	A2
senior6000-L4P46	solar	/ˋsolɚ/	(adj.) 太陽的；利用太陽能的	Many countries are developing solar energy to replace traditional fossil fuels.	許多國家正在發展太陽能以取代傳統的化石燃料。		5	5	so·lar	B2
senior6000-L4P46	spade	/sped/	(n.) 鏟子；鍬；(撲克牌)黑桃	The gardener used a sharp spade to dig a deep hole for planting the tree.	園丁用一把鋒利的鏟子挖了一個深洞來種樹。		6	6		C2
senior6000-L4P46	spare	/spɛr/	(adj./v./n.) 備用的；多餘的；空閒的	Do you have a spare pen I can borrow? Mine just ran out of ink.	你有備用筆可以借我嗎？我的沒墨水了。		5	5		A2
senior6000-L4P46	spark	/spɑrk/	(n./v.) 火花；(情感等的)激發；才智	A tiny spark from the campfire landed on the dry leaves, almost starting a small fire.	營火上的一個小火花落到乾枯的樹葉上，差點引起一場小火。		3	3		C2
senior6000-L4P46	spear	/spɪr/	(n./v.) 矛；標槍	Ancient hunters used spears made of wood and sharp stones to catch wild animals.	古代獵人使用木頭和鋒利石頭製成的矛來捕捉野生動物。		4	4		
senior6000-L4P46	species	/ˋspiʃiz ˋspisiz/	(n.) 物種；種類	Scientists are working hard to protect endangered species from extinction.	科學家們正在努力保護瀕臨絕種的物種。		8	8	spe·cies	B2
senior6000-L4P46	spiritual	/ˋspɪrɪtʃʊəl/	(adj.) 精神上的；心靈的	Visiting temples or meditating can bring a sense of spiritual peace and calm.	參觀寺廟或冥想可以帶來精神上的平靜與安寧。		10	10	spir·i·tu·al	B2
senior6000-L4P46	splendid	/ˋsplɛndɪd/	(adj.) 壯麗的；極好的；輝煌的	The view of the sunset over the ocean from the mountain top was absolutely splendid.	從山頂俯瞰海洋上的日落景色真是壯麗極了。		15	15	splen·did	C1
senior6000-L4P46	split	/splɪt/	(v./n.) (使)裂開；(使)分開；分攤	We decided to split the cost of the dinner evenly among all four of us.	我們決定把晚餐的費用平均分攤給我們四個人。		4	4		B2
senior6000-L4P46	sprinkle	/ˋsprɪŋk!/	(v./n.) 灑；撒；下小雨	She loves to sprinkle cheese on her pasta to add extra flavor.	她喜歡在她的義大利麵上撒起司以增加額外的風味。		4	4	sprin·kle	C2
senior6000-L4P46	stab	/stæb/	(n./v.) 刺；戳；(一陣)劇痛	He felt a sudden sharp stab of pain in his back when he lifted the heavy box.	當他舉起那個沉重的箱子時，背部突然感到一陣劇烈的刺痛。		6	6		B2
senior6000-L4P46	statistic(s)	/stəˋtɪstɪk/ ; /stəˋtɪstɪks/	(n.) 統計數字；統計學	The latest statistics show that the number of students studying abroad has increased.	最新統計數字顯示，出國留學的學生人數有所增加。		3	3	sta·tis·tic	B2
senior6000-L4P46	status	/ˋstetəs/	(n.) 地位；身分；情況	After getting promoted, her professional status significantly improved within the company.	升職後，她在公司內的專業地位顯著提升。		6	6	sta·tus	C1
senior6000-L4P46	stem	/stɛm/	(n./v.) (植物的)莖；(高腳杯的)腳；起源於	The rose has a long, thorny stem that holds its beautiful flower.	玫瑰有一根長而多刺的莖，支撐著它美麗的花朵。		7	7		
senior6000-L4P46	stereo	/ˋstɛrɪo/	(n.) 立體音響(裝置)	My dad loves listening to old records on his vintage stereo system every weekend.	我爸爸每個週末都喜歡用他的老式立體音響系統聽舊唱片。		11	11	ste·reo	
senior6000-L4P46	stingy	/ˋstɪndʒɪ/	(adj.) 吝嗇的；小氣的	My uncle is so stingy that he never buys anyone gifts, even for birthdays.	我叔叔很小氣，他從不給任何人買禮物，即使是生日也一樣。		5	5	stin·gy	
senior6000-L4P46	stocking(s)	/ˋstɑkɪŋ/ ; /ˋstɑkɪŋz/	(n.) 長襪	On Christmas Eve, children hang stockings by the fireplace, hoping for gifts from Santa.	在聖誕夜，孩子們將長襪掛在壁爐旁，希望從聖誕老人那裡得到禮物。		6	6	stock·ing	C1
senior6000-L4P46	strengthen	/ˋstrɛŋθən/	(v.) 加強；鞏固	Regular exercise can strengthen your muscles and improve your overall health.	規律運動可以加強你的肌肉並改善你的整體健康。		4	4	strength·en	B2
senior6000-L4P46	stripe	/straɪp/	(n.) 條紋	Zebras are easily recognized by their distinctive black and white stripes.	斑馬很容易被牠們獨特的黑白條紋辨認出來。		11	11		B1
senior6000-L4P46	strive	/straɪv/	(v.) 努力；奮鬥；力求	We must strive to do our best in school.	我們必須努力在學校表現最好。		3	3		C2
senior6000-L4P47	stroke	/strok/	(n./v.) 中風；(寫字、繪畫的)一筆；擊打	My grandpa had a stroke last year but is recovering well.	我爺爺去年中風，但復原良好。		5	5		B2
senior6000-L4P47	submarine	/ˋsʌbmə͵rin/	(n./adj.) 潛水艇	The submarine can travel deep under the ocean.	潛水艇可以在海洋深處航行。		2	2	sub·ma·rine	
senior6000-L4P47	sue	/su/	(v.) 控告；起訴	He threatened to sue the company for damages.	他威脅要控告這家公司要求賠償損失。		4	4		C2
senior6000-L4P47	suggestion	/səˋdʒɛstʃən/	(n.) 建議；提議	Do you have any suggestions for improving our project?	對於改進我們的專案，你有什麼建議嗎？		5	5	sug·ges·tion	B1
senior6000-L4P47	summarize	/ˋsʌmə͵raɪz/	(v.) 總結；概述	Please summarize the main points of the article in one paragraph.	請用一段話總結這篇文章的重點。		2	2	sum·ma·rize	C1
senior6000-L4P47	surgeon	/ˋsɝdʒən/	(n.) 外科醫生	The surgeon performed a complicated operation successfully.	那位外科醫生成功地進行了一場複雜的手術。		2	2	sur·geon	C1
senior6000-L4P47	surgery	/ˋsɝdʒərɪ/	(n.) 外科手術	She needs to have surgery on her knee next month.	她下個月需要對膝蓋進行手術。		5	5	sur·gery	B2
senior6000-L4P47	surrender	/səˋrɛndɚ/	(v./n.) 投降；放棄；交出	The enemy soldiers had to surrender their weapons.	敵方士兵不得不交出他們的武器。		6	6	sur·ren·der	C2
senior6000-L4P47	surroundings	/səˋraʊndɪŋz/	(n.) 環境；周圍的事物	The beautiful surroundings made our picnic very enjoyable.	美麗的環境讓我們的野餐非常愉快。		3	3	sur·round·ings	B2
senior6000-L4P47	suspicious	/səˋspɪʃəs/	(adj.) 可疑的；疑心的	Her sudden disappearance made her parents very suspicious.	她的突然失蹤讓她的父母感到非常可疑。		8	8	sus·pi·cious	B2
senior6000-L4P47	sway	/swe/	(n./v.) 搖擺；影響；支配	The tall trees began to sway in the strong wind.	高大的樹木開始在強風中搖擺。		6	6		
senior6000-L4P47	syllable	/ˋsɪləb!/	(n.) 音節	The word "banana" has three syllables: ba-na-na.	「banana」這個字有三個音節：ba-na-na。		6	6	syl·la·ble	B2
senior6000-L4P47	sympathetic	/͵sɪmpəˋθɛtɪk/	(adj.) 同情的；有同情心的	She was very sympathetic to my problem and offered to help.	她對我的問題非常同情，並主動提出幫助。		4	4	sym·pa·thet·ic	B2
