Label	英文	音標	中譯	例句	翻譯	相關影片	mark_start	mark_end	syllables	main_cefr_label
junior2000	meter	/ˈmitɚ/	(n.) 公尺	The park is about 500 meters away.	公園大約有500公尺遠。		6	6	me·ter	
junior2000	method	/ˈmɛθəd/	(n.) 方法	This teaching method is very effective.	這種教學方法非常有效。		3	3	meth·od	B1
junior2000	microscope	/ˈmaɪkrəˌskoʊp/	n. 顯微鏡	The scientist used a microscope to examine the sample.	科學家用顯微鏡檢查樣本。		5	5	mi·cro·scope	
junior2000	microwave	/ˈmaɪkrəweɪv/	(n.) 微波爐	She heated the leftovers in the microwave.	她用微波爐加熱剩菜。		7	7	mi·cro·wave	
junior2000	middle	/ˈmɪdl/	(adj.) 中間的	The book is on the middle shelf.	書在中間的架子上。		6	6	mid·dle	A2
junior2000	midnight	/ˈmɪdnaɪt/	(n.) 午夜	We stayed up until midnight watching movies.	我們熬夜到午夜看電影。		5	5	mid·night	A2
junior2000	mile	/maɪl/	(n.) 英里	The nearest gas station is two miles away.	最近的加油站在兩英里外。		7	7		B1
junior2000	milk	/mɪlk/	(n.) 牛奶	I drink a glass of milk every morning.	我每天早上喝一杯牛奶。		6	6		A1
junior2000	million	/ˈmɪljən/	(n.) 百萬	He won a million dollars in the lottery.	他在彩票中贏得了100萬美元。		4	4	mil·lion	A2
junior2000	mind	/maɪnd/	(v.) 介意	Do you mind if I open the window?	你介意我開窗嗎？		3	3		A2
junior2000	mine	/maɪn/	(n.) 礦	The gold mine was discovered last year.	這個金礦是去年發現的。		3	3		A2
junior2000	minor	/ˈmaɪnɚ/	(adj.) 次要的	It was only a minor issue and easy to fix.	這只是一個小問題，很容易解決。		5	5	mi·nor	B2
junior2000	minus	/ˈmaɪnəs/	(prep.) 減	Five minus three equals two.	五減三等於二。		2	2	mi·nus	A2
junior2000	minute	/ˈmɪnɪt/	(n.) 分	The meeting will start in ten minutes.	會議將在十分鐘後開始。		7	7	min·ute	A1
junior2000	mirror	/ˈmɪrɚ/	(n.) 鏡子	She looked at herself in the mirror.	她看著鏡子裡的自己。		7	7	mir·ror	A2
junior2000	Miss	/mɪs/	(n.) 小姐	Miss Smith is our new teacher.	史密斯小姐是我們的新老師。		1	1		A1
junior2000	miss	/mɪs/	(v.) 想念	I miss my family when I'm away.	我離家時想念我的家人。		2	2		A1
junior2000	mistake	/mɪˈsteɪk/	(n.) 錯誤	Everyone makes mistakes sometimes.	每個人有時都會犯錯。		3	3	mis·take	A2
junior2000	mix	/mɪks/	(v.) 混合	Mix the flour and water together.	把麵粉和水混合在一起。		1	1		A2
junior2000	model	/ˈmɑdl/	(n.) 模特兒	She works as a fashion model.	她是一名時尚模特兒。		6	6	mod·el	A2
junior2000	modern	/ˈmɑdɚn/	(adj.) 現代的	Modern technology has changed our lives.	現代科技改變了我們的生活。		1	1	mod·ern	A2
junior2000	moment	/ˈmoʊmənt/	(n.) 片刻	Wait a moment, please.	請稍等片刻。		3	3	mo·ment	A2
junior2000	Monday	/ˈmʌndeɪ/	(n.) 星期一	I hate Mondays because they start the workweek.	我討厭星期一，因為它們開始了一周的工作。		3	3	Mon·day	A1
junior2000	money	/ˈmʌni/	(n.) 錢	How much money do you need?	你需要多少錢？		3	3	mon·ey	A1
junior2000	monkey	/ˈmʌŋki/	(n.) 猴子	The monkey swung from tree to tree.	猴子從一棵樹跳到另一棵樹。		2	2	mon·key	A2
junior2000	monster	/ˈmʌnstɚ/	(n.) 妖怪	The children were scared of the monster in the movie.	孩子們害怕電影中的怪物。		7	7	mon·ster	B1
junior2000	month	/mʌnθ/	(n.) 月份	There are twelve months in a year.	一年有十二個月。		4	4		A1
junior2000	moon	/mun/	(n.) 月亮	The moon shines brightly in the night sky.	月亮在夜空中明亮地照耀。		2	2		A2
junior2000	mop	/mɑp/	(n.) 拖把	She used a mop to clean the floor.	她用拖把清潔地板。		4	4		
junior2000	more	/mɔr/	(adj.) 更多的	I need more time to finish the project.	我需要更多時間來完成這個項目。		3	3		A1
junior2000	morning	/ˈmɔrnɪŋ/	(n.) 早上	Good morning!	早上好！		2	2	morn·ing	A1
junior2000	mosquito	/məˈskitoʊ/	(n.) 蚊子	The mosquito bit me on the arm.	蚊子咬了我的手臂。		2	2	mos·qui·to	B1
junior2000	most	/moʊst/	(adj.) 最多的	Most people prefer coffee over tea.	大多數人更喜歡咖啡而不是茶。		1	1		A2
junior2000	mother	/ˈmʌðɚ/	(n.) 母親	My mother is a wonderful cook.	我母親是一位出色的廚師。		2	2	moth·er	A1
junior2000	motion	/ˈmoʊʃən/	(n.) 動作	The baby fell asleep with a gentle motion.	寶寶在輕柔的動作中睡著了。		8	8	mo·tion	C2
junior2000	motivation	/ˌmoʊtɪˈveɪʃən/	n. 動機	Motivation drives people to achieve their goals.	動機驅使人們實現目標。		1	1	mo·ti·va·tion	B2
junior2000	motorcycle	/ˈmoʊtɚˌsaɪkəl/	(n.) 摩托車	He rides his motorcycle to work every day.	他每天騎摩托車上班。		4	4	mo·tor·cy·cle	A2
junior2000	mountain	/ˈmaʊntən/	(n.) 山	The mountain was covered with snow.	山上覆蓋著雪。		2	2	moun·tain	A2
junior2000	mouse	/maʊs/	(n.) 老鼠	The cat chased the mouse around the house.	貓在房子裡追老鼠。		5	5		A2
junior2000	mouth	/maʊθ/	(n.) 嘴巴	She covered her mouth when she laughed.	她笑的時候用手摀住了嘴。		4	4		A1
junior2000	move	/muv/	(v.) 移動	Please move the chair closer to the table.	請把椅子移得靠近桌子一點。		2	2		A2
junior2000	movement	/ˈmuvˌmənt/	(n.) 動作	The movement of the dancers was graceful.	舞者的動作優雅。		2	2	move·ment	B2
junior2000	movie	/ˈmuviː/	(n.) 電影	We watched a great movie last night.	我們昨晚看了一部很棒的電影。		5	5	mov·ie	A1
junior2000	Mr.	/ˈmɪstɚ/	(n.) 先生	Mr. Johnson is the principal of the school.	約翰遜先生是學校的校長。		1	1		A1
junior2000	MRT	/ˌɛmˌɑrˈtiː/	(n.) 捷運	We took the MRT to get to the city center.	我們搭捷運去市中心。		4	4		
junior2000	mud	/mʌd/	(n.) 泥濘	The ground was covered with mud after the rain.	雨後地面滿是泥濘。		6	6		B2
junior2000	mug	/mʌɡ/	(n.) 馬克杯	I bought a new mug for my coffee.	我買了一個新的馬克杯來裝咖啡。		5	5		A2
junior2000	multiply	/ˈmʌltɪˌplaɪ/	v. 乘以	Multiply three by four to get twelve.	三乘以四等於十二。		1	1	mul·ti·ply	
junior2000	museum	/mjuˈziːəm/	(n.) 博物館	We visited the art museum last weekend.	上週末我們參觀了藝術博物館。		5	5	mu·se·um	A1
junior2000	music	/ˈmjuzɪk/	(n.) 音樂	I enjoy listening to classical music.	我喜歡聽古典音樂。		6	6	mu·sic	A1
junior2000	musician	/mjuˈzɪʃən/	(n.) 音樂家	He is a talented musician who plays multiple instruments.	他是一位能演奏多種樂器的天才音樂家。		5	5	mu·si·cian	B1
junior2000	must	/mʌst/	(aux.) 必須	You must finish your homework before going out.	出門前你必須完成作業。		2	2		A2
junior2000	nail	/neɪl/	(n.) 釘子	He used a hammer to drive the nail into the wall.	他用錘子把釘子敲進牆裡。		8	8		B2
junior2000	name	/neɪm/	(n.) 名字	What is your name?	你叫什麼名字？		4	4		A1
junior2000	napkin	/ˈnæpkɪn/	(n.) 餐巾	She placed a napkin on her lap before eating.	她在吃飯前把餐巾放在腿上。		4	4	nap·kin	B2
junior2000	narrow	/ˈnæroʊ/	(adj.) 狹窄的	The road became very narrow as we drove up the mountai(n.)	我們開車上山時，路變得非常窄。		5	5	nar·row	B1
junior2000	nation	/ˈneɪʃən/	(n.) 國家	Every nation has its own culture and traditions.	每個國家都有自己的文化和傳統。		2	2	na·tion	B2
junior2000	national	/ˈnæʃənl/	(adj.) 國家的	The national flag was raised during the ceremony.	儀式期間升起了國旗。		2	2	na·tion·al	A2
junior2000	natural	/ˈnætʃrəl/	(adj.) 自然的	It's important to use natural ingredients in cooking.	在烹飪中使用天然成分很重要。		5	5	nat·u·ral	B1
junior2000	nature	/ˈneɪtʃɚ/	(n.) 自然	Nature provides us with fresh air and beautiful landscapes.	自然為我們提供了新鮮的空氣和美麗的風景。		1	1	na·ture	A2
junior2000	naughty	/ˈnɔːti/	(adj.) 頑皮的	The naughty boy hid his sister's toys.	這個頑皮的男孩藏起了他妹妹的玩具。		2	2	naugh·ty	B2
junior2000	near	/nɪr/	(adj.) 接近的	The store is near my house.	商店離我家很近。		4	4		A1
junior2000	nearly	/ˈnɪrli/	(adv.) 幾乎	I've nearly finished reading the book.	我幾乎已經讀完這本書了。		2	2	near·ly	A2
junior2000	necessary	/ˈnɛsəˌsɛri/	(adj.) 必要的	It's necessary to drink water every day.	每天喝水是必要的。		2	2	nec·es·sary	B1
junior2000	neck	/nɛk/	(n.) 脖子	She wore a scarf around her neck.	她在脖子上圍了一條圍巾。		7	7		A2
junior2000	necklace	/ˈnɛklɪs/	(n.) 項鍊	She received a beautiful necklace for her birthday.	她生日時收到了一條漂亮的項鍊。		5	5	neck·lace	A2
junior2000	need	/nid/	(v.) 需要	We need more time to finish the project.	我們需要更多時間來完成這個項目。		2	2		A1
junior2000	needle	/ˈnidl/	(n.) 針	She used a needle to sew the button back on.	她用針把鈕扣縫回去。		4	4	nee·dle	B2
junior2000	negative	/ˈnɛɡətɪv/	(adj.) 負面的	His negative attitude affected the team's morale.	他的負面態度影響了團隊的士氣。		2	2	neg·a·tive	A2
junior2000	neighbor	/ˈneɪbɚ/	(n.) 鄰居	My neighbor is very friendly.	我的鄰居非常友好。		2	2	neigh·bor	
junior2000	neither	/ˈniðɚ/	(adv.) 既不…也不	Neither of us wanted to go out in the rain.	我們兩個都不想冒雨外出。		1	1	nei·ther	B2
junior2000	nephew	/ˈnɛfjuː/	(n.) 姪子，外甥	My nephew is visiting us this weekend.	我的姪子這個週末要來看我們。		2	2	neph·ew	B1
junior2000	nervous	/ˈnɜrvəs/	(adj.) 緊張的	She felt nervous before her job interview.	她在工作面試前感到緊張。		3	3	ner·vous	B1
junior2000	nest	/nɛst/	(n.) 鳥巢	The bird built a nest in the tree.	鳥兒在樹上築了巢。		5	5		C2
junior2000	never	/ˈnɛvɚ/	(adv.) 從未	I have never been to Japan.	我從未去過日本。		3	3	nev·er	A1
junior2000	new	/njuː/	(adj.) 新的	She bought a new dress for the party.	她為派對買了一件新裙子。		4	4		A1
junior2000	news	/nuz/	(n.) 新聞	Did you hear the latest news?	你聽到最新的新聞了嗎？		6	6		A2
junior2000	newspaper	/ˈnuzˌpɛpɚ/	(n.) 報紙	I read the newspaper every morning.	我每天早上都讀報紙。		4	4	news·pa·per	A1
junior2000	next	/nɛkst/	(adj.) 下一個的	What are you doing next weekend?	你下週末打算做什麼？		5	5		A1
junior2000	nice	/naɪs/	(adj.) 友善的	She is always nice to everyone.	她總是對每個人都很友善。		4	4		A1
junior2000	niece	/nis/	(n.) 姪女，甥女	My niece is coming to visit us tomorrow.	我的姪女明天要來看我們。		2	2		B1
junior2000	night	/naɪt/	(n.) 夜晚	The stars shine brightly at night.	夜晚星星閃耀。		6	6		A1
junior2000	nine	/naɪn/	(n.) 九	There are nine planets in the solar system.	太陽系有九顆行星。		3	3		A1
junior2000	nineteen	/ˌnaɪnˈtin/	(n.) 十九	She is nineteen years old.	她十九歲了。		3	3	nine·teen	A1
junior2000	ninety	/ˈnaɪnti/	(n.) 九十	My grandfather is ninety years old.	我祖父九十歲了。		4	4	nine·ty	A2
junior2000	no	/noʊ/	(adv.) 不	No, I don't think so.	不，我不這麼認為。		1	1		A1
junior2000	nod	/nɑd/	(v.) 點頭	She nodded in agreement.	她點頭表示同意。		2	2		B2
junior2000	noise	/nɔɪz/	(n.) 噪音	The noise from the construction site is loud.	建築工地的噪音很大。		2	2		A1
junior2000	noisy	/ˈnɔɪzi/	(adj.) 吵雜的	The restaurant was too noisy to have a conversation.	餐廳太吵了，無法交談。		5	5		A2
junior2000	none	/nʌn/	pro(n.) 沒有人	None of the students passed the test.	沒有一個學生通過考試。		1	1		B1
junior2000	noodle	/ˈnudl/	(n.) 麵條	I love eating noodles for lunch.	我喜歡午餐吃麵條。		4	4	noo·dle	
junior2000	noon	/nuːn/	(n.) 中午	Let's meet at noon for lunch.	我們中午見面吃午餐吧。		4	4		A2
junior2000	nor	/nɔr/	(conj.) 也不	She doesn't like coffee, nor does she like tea.	她不喜歡咖啡，也不喜歡茶。		5	5		B2
junior2000	north	/nɔrθ/	(n.) 北方	Canada is located to the north of the United States.	加拿大位於美國的北方。		6	6		A2
junior2000	nose	/noʊz/	(n.) 鼻子	She has a cold, so her nose is runny.	她感冒了，所以鼻子流鼻涕。		7	7		A1
junior2000	not	/nɑt/	(adv.) 不是	This is not the right answer.	這不是正確的答案。		3	3		A1
junior2000	note	/noʊt/	(n.) 便條	She left a note on the table.	她在桌上留了一張便條。		4	4		A1
junior2000	notebook	/ˈnoʊtˌbʊk/	(n.) 筆記本	I write down important things in my notebook.	我在筆記本上記下重要的事情。		8	8	note·book	A2
junior2000	nothing	/ˈnʌθɪŋ/	pro(n.) 沒有什麼	There's nothing to worry about.	沒有什麼好擔心的。		2	2	noth·ing	A2
junior2000	notice	/ˈnoʊtɪs/	(v.) 注意到	Did you notice the mistake in the report?	你注意到報告中的錯誤了嗎？		3	3	no·tice	A2
junior2000	novel	/ˈnɑvəl/	(n.) 小說	She is reading a romantic novel.	她正在讀一本浪漫小說。		6	6	nov·el	B1
junior2000	November	/noʊˈvɛmbɚ/	(n.) 十一月	Thanksgiving is celebrated in November in the US.	感恩節在美國於十一月慶祝。		5	5	No·vem·ber	A1
junior2000	now	/naʊ/	(adv.) 現在	What are you doing right now?	你現在正在做什麼？		6	6		A1
junior2000	number	/ˈnʌmbɚ/	(n.) 數字	My favorite number is seven.	我最喜歡的數字是七。		3	3	num·ber	A1
junior2000	nurse	/nɜrs/	(n.) 護士	The nurse took care of the patient all night.	護士整晚照顧病人。		2	2		A2
junior2000	nut	/nʌt/	(n.) 堅果	I like to eat almonds and other nuts.	我喜歡吃杏仁和其他堅果。		8	8		B2
junior2000	o’clock	/əˈklɑk/	(adv.) …點鐘	It's three o'clock in the afternoon.	現在是下午三點鐘。		3	3	o'·clock	A1
junior2000	obey	/əˈbeɪ/	(v.) 聽從	Children should obey their parents.	孩子們應該聽從父母的話。		3	3		B2
junior2000	object	/ˈɑbdʒɪkt/	(n.) 物體	The object on the table is a book.	桌子上的物體是一本書。		2	2	ob·ject	B1
junior2000	ocean	/ˈoʊʃən/	(n.) 海洋	The ocean is vast and beautiful.	海洋廣闊而美麗。		2	2		A2
junior2000	October	/ɑkˈtoʊbɚ/	(n.) 十月	Halloween is celebrated in October.	萬聖節在十月慶祝。		5	5	Oc·to·ber	A1
junior2000	of	/ʌv/	(prep.) …的	This is a picture of my family.	這是我家人的照片。		5	5		A1
junior2000	off	/ɔf/	(prep.) 從…離開	He took his hat off before entering the room.	他進房間前摘下了帽子。		5	5		A2
junior2000	offer	/ˈɔfɚ/	(v.) 提出	She offered to help me with my homework.	她主動提出要幫我做作業。		2	2	of·fer	A2
junior2000	office	/ˈɔfɪs/	(n.) 辦公室	I work in an office downtown.	我在市中心的一間辦公室工作。		5	5	of·fice	A2
junior2000	officer	/ˈɔfɪsɚ/	(n.) 警官，官員	The police officer directed traffic at the intersection.	警官在十字路口指揮交通。		3	3	of·fi·cer	B1
junior2000	often	/ˈɔfən/	(adv.) 經常	I often go to the gym after work.	我經常下班後去健身房。		2	2	of·ten	A1
junior2000	oil	/ɔɪl/	(n.) 石油	Cars run on oil or gasoline.	汽車靠石油或汽油運行。		4	4		A2
junior2000	okay	/ˌoʊˈkeɪ/	(adj.) 可以的	Is it okay if I borrow your pen?	我可以借你的筆嗎？		3	3		A1
junior2000	old	/oʊld/	(adj.) 老的	My grandfather is very old, but still healthy.	我祖父很老了，但仍然健康。		5	5		A1
junior2000	omit	/oʊˈmɪt/	(v.) 省略	You can omit the details if they're not important.	如果細節不重要，你可以省略它們。		3	3		C1
junior2000	on	/ɑn/	(prep.) 在…上面	The book is on the table.	書在桌子上。		4	4		A1
junior2000	once	/wʌns/	(adv.) 一次	I've only been to Paris once.	我只去過巴黎一次。		6	6		A2
junior2000	one	/wʌn/	(adj.) 一個的	There is only one apple left.	只剩下一顆蘋果了。		4	4		A1
junior2000	onion	/ˈʌnjən/	(n.) 洋蔥	I added some onion to the soup.	我在湯裡加了一些洋蔥。		4	4	on·ion	A2
junior2000	only	/ˈoʊnli/	(adj.) 唯一的	She is the only person who knows the answer.	她是唯一知道答案的人。		4	4	on·ly	A1
junior2000	open	/ˈoʊpən/	(v.) 打開	Please open the window; it's too hot in here.	請打開窗戶，這裡太熱了。		2	2		A1
junior2000	operate	/ˈɑpəˌreɪt/	(v.) 操作	The doctor will operate on the patient tomorrow.	醫生明天將為病人進行手術。		4	4	op·er·ate	B1
junior2000	opinion	/əˈpɪnjən/	(n.) 意見	In my opinion, this is the best option.	在我看來，這是最好的選擇。		3	3	opin·ion	B1
junior2000	or	/ɔr/	(conj.) 或者	Would you like tea or coffee?	你想要茶還是咖啡？		5	5		A1
junior2000	orange	/ˈɔrɪndʒ/	(n.) 柑橘	I love eating oranges for breakfast.	我喜歡早餐吃橙子。		4	4	or·ange	A1
junior2000	order	/ˈɔrdɚ/	(n.) 命令	The soldier followed the captain's order.	士兵遵從了上尉的命令。		6	6	or·der	A2
junior2000	ordinary	/ˈɔrdəˌnɛri/	(adj.) 普通的	This is an ordinary day; nothing special happened.	這是普通的一天，沒有什麼特別的事發生。		4	4	or·di·nary	B1
junior2000	organ	/ˈɔrgən/	(n.) 器官	The heart is an important organ in the body.	心臟是身體中一個重要的器官。		6	6	or·gan	C1
junior2000	organization	/ˌɔrgənɪˈzeɪʃən/	(n.) 機構	She works for a non-profit organization.	她在一家非營利機構工作。		6	6	or·ga·ni·za·tion	B1
junior2000	other	/ˈʌðɚ/	(adj.) 其他的	Do you have any other questions?	你還有其他問題嗎？		5	5	oth·er	A1
junior2000	out	/aʊt/	(adv.) 向外	Please take the trash out.	請把垃圾拿出去。		5	5		A2
junior2000	outside	/ˌaʊtˈsaɪd/	(adv.) 在外面	The children are playing outside.	孩子們在外面玩。		5	5	out·side	A1
junior2000	oven	/ˈʌvən/	(n.) 烤箱	She baked a cake in the oven.	她用烤箱烤了一個蛋糕。		7	7	ov·en	B1
junior2000	over	/ˈoʊvɚ/	(prep.) 在…之上	The picture hangs over the fireplace.	圖畫掛在壁爐上方。		4	4		A2
junior2000	overseas	/ˌoʊvɚˈsiːz/	(adv.) 在國外	He moved overseas for a new job opportunity.	他為了新的工作機會移居海外。		3	3	over·seas	B2
junior2000	own	/oʊn/	(v.) 擁有	I own a small apartment in the city.	我在市區擁有一間小公寓。		2	2		A2
junior2000	owner	/ˈoʊnɚ/	(n.) 物主	The owner of the restaurant greeted us warmly.	餐廳的老闆熱情地迎接我們。		2	2	own·er	B1
junior2000	ox	/ɑks/	(n.) 公牛	The farmer used an ox to plow the field.	農夫用公牛來犁田。		5	5		
junior2000	pack	/pæk/	(v.) 打包	She packed her clothes for the trip.	她為旅行打包了衣服。		2	2		A2
junior2000	package	/ˈpækɪdʒ/	(n.) 包裹	The package arrived yesterday.	包裹昨天到了。		2	2	pack·age	B2
junior2000	page	/peɪdʒ/	(n.) 頁	Turn to page 50 in your textbook.	翻到課本的第50頁。		3	3		A1
junior2000	pain	/peɪn/	(n.) 痛苦	He felt a sharp pain in his back.	他感到背部劇痛。		5	5		A2
junior2000	painful	/ˈpeɪnfəl/	(adj.) 痛苦的	It was a painful experience for her.	對她來說，這是一次痛苦的經歷。		4	4	pain·ful	B1
junior2000	paint	/peɪnt/	(v.) 畫圖	She likes to paint landscapes.	她喜歡畫風景畫。		4	4		A1
junior2000	painter	/ˈpeɪntɚ/	(n.) 畫家	The painter created a beautiful portrait.	畫家創作了一幅美麗的肖像畫。		2	2	paint·er	A2
junior2000	painting	/ˈpeɪntɪŋ/	n. 繪畫	The museum displayed a famous painting.	博物館展出了一幅著名的畫作。		6	6	paint·ing	A2
junior2000	pair	/pɛr/	(n.) 一對	I bought a new pair of shoes.	我買了一雙新鞋。		5	5		A2
junior2000	pajamas	/pəˈdʒɑməz/	(n.) 睡衣	She wore her pajamas to bed.	她穿著睡衣上床。		4	4	pa·ja·mas	
junior2000	pale	/peɪl/	(adj.) 蒼白的	His face turned pale when he heard the news.	他聽到消息時臉色變得蒼白。		4	4		A2
junior2000	pan	/pæn/	(n.) 平底鍋	She cooked the eggs in a frying pan.	她用平底鍋煎了蛋。		8	8		B1
junior2000	panda	/ˈpændə/	(n.) 貓熊	The panda is a symbol of China.	熊貓是中國的象徵。		2	2	pan·da	
junior2000	pants	/pænts/	(n.) 褲子	He bought a new pair of pants.	他買了一條新褲子。		7	7		A1
junior2000	papaya	/pəˈpaɪə/	(n.) 木瓜	Papaya is a tropical fruit.	木瓜是一種熱帶水果。		1	1	pa·pa·ya	
junior2000	paper	/ˈpeɪpɚ/	(n.) 紙	Please write your answers on the paper.	請把答案寫在紙上。		7	7	pa·per	A1
junior2000	pardon	/ˈpɑrdən/	(n.) 原諒	I beg your pardon, I didn't mean to interrupt.	請原諒我，我不是故意打斷的。		4	4	par·don	A2
junior2000	parent	/ˈpɛrənt/	(n.) 父親(或母親)	My parents are coming to visit me this weekend.	我父母這個週末要來看我。		2	2	par·ent	A1
junior2000	park	/pɑrk/	(n.) 公園	We went for a walk in the park.	我們去公園散步了。		8	8		A1
junior2000	parrot	/ˈpærət/	(n.) 鸚鵡	The parrot can mimic human speech.	鸚鵡可以模仿人類的語言。		2	2	par·rot	B1
junior2000	part	/pɑrt/	(n.) 部分	This is only part of the story.	這只是故事的一部分。		4	4		A1
junior2000	particular	/pɚˈtɪkjəlɚ/	(adj.) 特別的	She has a particular interest in art.	她對藝術特別感興趣。		4	4	par·tic·u·lar	B1
junior2000	partner	/ˈpɑrtnɚ/	(n.) 夥伴	My partner and I worked on the project together.	我和我的夥伴一起完成了這個項目。		2	2	part·ner	A2
junior2000	party	/ˈpɑrti/	(n.) 派對	We're having a birthday party tonight.	我們今晚有一個生日派對。		5	5	par·ty	A1
junior2000	pass	/pæs/	(v.) 通過	The car passed us on the highway.	汽車在高速公路上超過了我們。		3	3		A2
junior2000	passenger	/ˈpæsɪndʒɚ/	(n.) 乘客	The bus was full of passengers.	公共汽車上滿是乘客。		6	6	pas·sen·ger	A2
junior2000	passport	/ˈpæsˌpɔrt/	n. 護照	Don't forget to bring your passport when traveling.	旅行時別忘了帶護照。		6	6	pass·port	A2
junior2000	past	/pæst/	(adj.) 過去的	In the past, people traveled by horse.	過去，人們靠馬出行。		3	3		A1
junior2000	paste	/peɪst/	(n.) 麵糰	She used paste to stick the paper together.	她用麵糰把紙粘在一起。		3	3		
junior2000	path	/pæθ/	(n.) 小徑	We followed the path through the forest.	我們沿著小徑穿過森林。		4	4		A2
junior2000	patience	/ˈpeɪʃəns/	n. 耐心	Teaching children requires a lot of patience.	教孩子需要很大的耐心。		7	7	pa·tience	B2
junior2000	patient	/ˈpeɪʃənt/	(n.) 病人	The doctor examined the patient carefully.	醫生仔細檢查了病人。		5	5	pa·tient	B1
junior2000	pattern	/ˈpætɚn/	(n.) 模式	The wallpaper has a floral pattern.	這張壁紙有花卉圖案。		6	6	pat·tern	B1
junior2000	pause	/pɔz/	(n.) 停頓	There was a brief pause before he continued speaking.	在他繼續講話之前有一個短暫的停頓。		5	5		B1
junior2000	pay	/peɪ/	(v.) 付款	I'll pay for dinner tonight.	我今晚請客吃飯。		2	2		A1
junior2000	peace	/pis/	(n.) 和平	Everyone desires peace in the world.	每個人都渴望世界和平。		3	3		B1
junior2000	peaceful	/ˈpiːsfəl/	(adj.) 和平的	The countryside is very peaceful.	鄉村非常平靜。		5	5	peace·ful	B1
junior2000	peach	/pitʃ/	(n.) 桃子	She ate a juicy peach for dessert.	她吃了多汁的桃子當甜點。		5	5		B1
junior2000	peanut	/ˈpinʌt/	(n.) 花生	I like to eat peanuts while watching TV.	我喜歡一邊看電視一邊吃花生。		5	5	pea·nut	B1
junior2000	pear	/pɛr/	(n.) 梨子	This pear tastes sweet.	這梨子味道很甜。		2	2		A2
junior2000	pen	/pɛn/	(n.) 筆	Can I borrow your pen?	我可以借你的筆嗎？		5	5		A1
junior2000	pencil	/ˈpɛnsəl/	(n.) 鉛筆	She sharpened her pencil before starting the test.	她在考試前削尖了鉛筆。		4	4	pen·cil	A1
junior2000	people	/ˈpipəl/	(n.) 人	There are many people at the concert.	音樂會上有許多人。		4	4	peo·ple	A1
junior2000	pepper	/ˈpɛpɚ/	(n.) 胡椒粉	Add some pepper to the soup for flavor.	加一些胡椒粉到湯裡調味。		3	3	pep·per	A2
junior2000	perfect	/ˈpɜrfɪkt/	(adj.) 完美的	The weather was perfect for a picnic.	天氣非常適合野餐。		4	4	per·fect	A2
junior2000	performance	/pɚˈfɔrməns/	n. 表演	The actor gave an outstanding performance.	這位演員的表演非常出色。		6	6	per·for·mance	B1
junior2000	perhaps	/pɚˈhæps/	(adv.) 也許	Perhaps we should reconsider our decision.	也許我們應該重新考慮我們的決定。		1	1	per·haps	A2
junior2000	period	/ˈpɪriəd/	(n.) 一段時間	The meeting lasted for a long period.	會議持續了很長一段時間。		7	7	pe·ri·od	B1
junior2000	personal	/ˈpɜrsənl/	(adj.) 個人的	This is my personal opinion.	這是我的個人意見。		4	4	per·son·al	B1
junior2000	pet	/pɛt/	(n.) 寵物	Her pet dog follows her everywhere.	她的寵物狗跟著她到處走。		2	2		A1
junior2000	phone	/foʊn/	n. 電話	She called me on my phone earlier.	她早些時候打電話給我。		6	6		A1
junior2000	photo	/ˈfoʊtoʊ/	(n.) 照片	She took a photo of the sunset.	她拍了一張日落的照片。		4	4	pho·to	A1
junior2000	photographer	/fəˈtɑɡrəfɚ/	n. 攝影師	The photographer took amazing pictures of the sunset.	攝影師拍攝了令人驚嘆的日落照片。		2	2	pho·tog·ra·pher	A2
junior2000	physics	/ˈfɪzɪks/	(n.) 物理	Physics is one of my favorite subjects.	物理是我最喜歡的科目之一。		1	1	phys·ics	A2
junior2000	piano	/piˈænoʊ/	(n.) 鋼琴	He plays the piano beautifully.	他彈鋼琴彈得很美。		4	4	pi·a·no	A2
junior2000	pick	/pɪk/	(v.) 挑選	She picked the red dress for the party.	她為派對挑選了紅色的裙子。		2	2		B1
junior2000	picnic	/ˈpɪknɪk/	(n.) 野餐	We had a picnic by the lake last weekend.	上週末我們在湖邊野餐。		4	4	pic·nic	A1
junior2000	picture	/ˈpɪktʃɚ/	(n.) 照片	The picture on the wall is beautiful.	牆上的照片很漂亮。		2	2	pic·ture	A1
junior2000	pie	/paɪ/	(n.) 派	I love apple pie.	我喜歡蘋果派。		4	4		B1
junior2000	piece	/pis/	(n.) 一張	Can you give me a piece of paper?	你能給我一張紙嗎？		6	6		A2
junior2000	pig	/pɪɡ/	(n.) 豬	The farmer raised pigs on his farm.	農夫在他的農場養豬。		4	4		A1
junior2000	pigeon	/ˈpɪdʒən/	(n.) 鴿子	The pigeon flew back to its nest.	鴿子飛回了它的巢。		2	2	pi·geon	
junior2000	pile	/paɪl/	(n.) 堆	There was a pile of books on the table.	桌子上有一堆書。		4	4		B1
junior2000	pillow	/ˈpɪloʊ/	(n.) 枕頭	She rested her head on the pillow.	她把頭靠在枕頭上休息。		7	7	pil·low	A2
junior2000	pilot	/ˈpaɪlət/	n. 飛行員	The pilot safely landed the plane during the storm.	飛行員在暴風雨中安全降落了飛機。		2	2	pi·lot	A2
junior2000	pin	/pɪn/	(n.) 別針	She used a pin to hold the papers together.	她用別針把文件夾在一起。		4	4		B1
