Label	英文	音標	中譯	例句	翻譯	相關影片	mark_start	mark_end	syllables	main_cefr_label
1200-Other verbs-3	follow	/ˋfɑlo/	(v.) 跟隨	Please follow me to the classroom.	請跟我到教室去。		2	2	fol·low	A2
1200-Other verbs-3	fry	/fraɪ/	(v.) 油炸	She fried some chicken for dinner.	她晚餐炸了一些雞肉。		2	2		B1
1200-Other verbs-3	go	/go/	(v.) 去	Let’s go to the park!	我們去公園吧！		2	2		A1
1200-Other verbs-3	grow	/gro/	(v.) 生長	Plants grow faster in the spring.	植物在春天生長得更快。		2	2		A2
1200-Other verbs-3	hand	/hænd/	(v.) 遞給；交給	Please hand me that book.	請把那本書遞給我。		2	2		A1
1200-Other verbs-4	hang	/hæŋ/	(v.) 掛	She hung the picture on the wall.	她把畫掛在牆上。		2	2		B1
1200-Other verbs-4	help	/hɛlp/	(v.) 幫助；協助	Can you help me with this problem?	你能幫我解決這個問題嗎？		3	3		A1
1200-Other verbs-4	hit	/hɪt/	(v.) 打	He hit the ball with the bat.	他用球棒擊球。		2	2		A2
1200-Other verbs-4	hold	/hold/	(v.) 抓住	Hold the rope tightly so you don’t fall.	牢牢抓住繩子，這樣你就不會掉下去。		1	1		A2
1200-Other verbs-4	hunt	/hʌnt/	(v.) 狩獵	Hunters hunt animals in the forest.	獵人在森林裡狩獵動物。		2	2		B1
1200-Other verbs-4	hurry	/ˋhɝɪ/	(v.) 匆忙	Hurry up, or we’ll be late!	快點，否則我們會遲到！		1	1	hur·ry	A2
1200-Other verbs-4	jump	/dʒʌmp/	(v.) 跳	The children jumped with excitement.	孩子們興奮地跳了起來。		3	3		A2
1200-Other verbs-4	kick	/kɪk/	(v.) 踢	He kicked the ball into the goal.	他把球踢進了球門。		2	2		A1
1200-Other verbs-4	knock	/nɑk/	(v.) 敲	Someone knocked on the door.	有人敲門。		2	2		B1
1200-Other verbs-4	kill	/kɪl/	(v.) 殺死	It’s illegal to kill animals for fun.	出於娛樂目的殺死動物是非法的。		4	4		A2
1200-Other verbs-4	kiss	/kɪs/	(v.) 親吻	The mother kissed her child goodnight.	母親親吻孩子道晚安。		3	3		A2
1200-Other verbs-4	laugh	/læf/	(v.) 笑；大笑	The joke made everyone laugh.	這個笑話讓每個人都笑了。		5	5		A2
1200-Other verbs-4	leave	/liv/	(v.) 離開	It’s time to leave for the airport.	是時候出發去機場了。		4	4		A1
1200-Other verbs-4	list	/lɪst/	(v.) 把…列表	Let’s list all the things we need to buy.	讓我們列出所有需要買的東西。		2	2		A2
1200-Other verbs-4	make	/mek/	(v.) 做	Let’s make a cake for dessert.	讓我們做一個蛋糕當甜點吧。		2	2		A1
1200-Other verbs-4	meet	/mit/	(v.) 見面	Let’s meet at the café after work.	下班後我們在咖啡館見面吧。		2	2		A1
1200-Other verbs-4	miss	/mɪs/	(v.) 想念；錯過	I miss my family when I'm away from home.	當我離家時，我想念我的家人。		2	2		A1
1200-Other verbs-4	move	/muv/	(v.) 移動	Please move the chair closer to the table.	請把椅子移得靠近桌子一點。		2	2		A2
1200-Other verbs-4	open	/ˋopən/	(v.) 打開	Please open the window; it’s too hot in here.	請打開窗戶，這裡太熱了。		2	2		A1
1200-Other verbs-4	pack	/pæk/	(v.) 打包	She packed her clothes for the trip.	她為旅行打包了衣服。		2	2		A2
1200-Other verbs-5	park	/pɑrk/	(v.) 停車	You can park your car in the garage.	你可以把車停在車庫裡。		3	3		A1
1200-Other verbs-4	paste	/pest/	(v.) 黏貼	Please paste the picture on the paper.	請把圖片黏貼在紙上。		2	2		
1200-Other verbs-4	pick	/pɪk/	(v.) 挑選	She picked the red dress for the party.	她為派對挑選了紅色的裙子。		2	2		B1
1200-Other verbs-4	plant	/plænt/	(v.) 種植	We planted some flowers in the garden.	我們在花園裡種了一些花。		2	2		A1
1200-Other verbs-5	pull	/pʊl/	(v.) 拉	He pulled the door open.	他拉開了門。		2	2		A2
1200-Other verbs-5	push	/pʊʃ/	(v.) 推	He pushed the cart to the store.	他推著購物車去商店。		2	2		A2
1200-Other verbs-5	put	/pʊt/	(v.) 放置	Please put the book back on the shelf.	請把書放回書架上。		2	2		A1
1200-Other verbs-5	rise	/raɪz/	(v.) 上升	The sun rises in the east.	太陽從東方升起。		3	3		B1
1200-Other verbs-5	roll	/rol/	(v.) 滾動	The ball rolled down the hill.	球滾下了山坡。		3	3		B1
1200-Other verbs-5	run	/rʌn/	(v.) 跑步	She runs every morning to stay fit.	她每天早上跑步以保持健康。		2	2		A1
1200-Other verbs-5	rest	/rɛst/	(v.) 休息	You should rest when you feel tired.	當你感到累時應該休息。		3	3		A2
1200-Other verbs-5	shake	/ʃek/	(v.) 搖動	Shake the bottle before using it.	使用前搖晃瓶子。		1	1		B1
1200-Other verbs-5	shout	/ʃaʊt/	(v.) 大聲喊叫	Don’t shout in the library.	不要在圖書館大聲喊叫。		2	2		A2
1200-Other verbs-5	smoke	/smok/	(v.) 吸菸；冒煙	Smoking is not allowed in this building.	這棟建築內禁止吸菸。		1	1		A1
1200-Other verbs-5	sign	/saɪn/	(v.) 示意	He signed for us to follow him.	他示意我們跟上他。		2	2		A2
1200-Other verbs-5	stand	/stænd/	(v.) 站起來	Please stand up when the teacher enters.	老師進來時請起立。		2	2		A2
1200-Other verbs-5	take	/tek/	(v.) 拿	Can you take this book to the library?	你能把這本書帶到圖書館嗎？		3	3		A1
1200-Other verbs-5	tell	/tɛl/	(v.) 說	Can you tell me the truth?	你能告訴我真相嗎？		3	3		A1
1200-Other verbs-5	throw	/θro/	(v.) 投，扔	He threw the ball to his friend.	他把球扔給了他的朋友。		2	2		A2
1200-Other verbs-5	touch	/tʌtʃ/	(v.) 感動	Her kindness touched my heart.	她的善良感動了我的心。		3	3		B1
1200-Other verbs-6	type	/taɪp/	(v.) 打字	She types very quickly on the computer.	她在電腦上打字很快。		2	2		A2
1200-Other verbs-6	use	/juz/	(v.) 使用	Can I use your pen?	我可以用你的筆嗎？		3	3		A1
1200-Other verbs-6	walk	/wɔk/	(v.) 走	Let’s take a walk in the park.	讓我們在公園裡散步吧。		4	4		A1
1200-Other verbs-6	wave	/wev/	(v.) 揮手；招手；示意	He waved to me from across the street.	他在街對面向我揮手。		2	2		B1
1200-Other verbs-6	mop	/mɑp/	(v.) 拖地；擦拭	She mopped the floor after dinner.	她在晚餐後拖地。		2	2		
1200-Other verbs-6	agree	/əˋgri/	(v.) 同意	I agree with your opinion.	我同意你的意見。		2	2		A2
1200-Other verbs-6	allow	/əˋlaʊ/	(v.) 允許	The teacher allows us to use calculators.	老師允許我們使用計算器。		3	3	al·low	B1
1200-Other verbs-6	appear	/əˋpɪr/	(v.) 出現	The sun will appear soon.	太陽很快就會出現。		4	4	ap·pear	B1
1200-Other verbs-6	attack	/əˋtæk/	(v.) 攻擊；襲擊	The dog suddenly attacked the stranger.	那隻狗突然攻擊陌生人。		4	4	at·tack	B1
1200-Other verbs-6	become	/bɪˋkʌm/	(v.) 成為	He will become a doctor next year.	他明年將成為一名醫生。		3	3	be·come	A2
1200-Other verbs-6	begin	/bɪˋgɪn/	(v.) 開始	Let’s begin the meeting now.	讓我們現在開始會議吧。		2	2	be·gin	A1
1200-Other verbs-6	belong	/bəˋlɔŋ/	(v.) 屬於	This book belongs to me.	這本書是我的。		3	3	be·long	B2
1200-Other verbs-6	call	/kɔl/	(v.) 打電話；呼叫	Please call me when you arrive.	當你到達時請打電話給我。		2	2		A2
1200-Other verbs-6	care	/kɛr/	(v.) 關心	You should care about your health.	你應該關心你的健康。		3	3		B1
1200-Other verbs-6	check	/tʃɛk/	(v.) 檢查	Please check your answers before submitting.	提交前請檢查您的答案。		2	2		A1
1200-Other verbs-6	date	/det/	(v.) 約會；註明日期	They date every weekend.	他們每個週末都約會。		2	2		A1
1200-Other verbs-6	deal	/dil/	(v.) 處理；交易	We need to deal with this problem immediately.	我們需要立即處理這個問題。		4	4		B2
1200-Other verbs-6	decide	/dɪˋsaɪd/	(v.) 決定	I decided to take a vacation next month.	我決定下個月休假。		2	2	de·cide	A2
1200-Other verbs-6	die	/daɪ/	(v.) 死	Flowers will die if they don’t get water.	如果花得不到水，它們就會枯死。		3	3		A1
1200-Other verbs-6	download	/ˋdaʊn͵lod/	(v.)下載	I downloaded a new song from the internet.	我從網上下載了一首新歌。		2	2	down·load	A2
1200-Other verbs-7	enjoy	/ɪnˋdʒɔɪ/	(v.) 享受	I enjoy listening to music in my free time.	我喜歡在空閒時間聽音樂。		2	2	en·joy	A1
1200-Other verbs-7	expect	/ɪkˋspɛkt/	(v.) 期望	I expect to see you at the meeting tomorrow.	我希望明天在會議上見到你。		2	2	ex·pect	B1
1200-Other verbs-7	explain	/ɪkˋsplen/	(v.) 說明	Can you explain why you were late?	你能解釋一下為什麼遲到嗎？		3	3	ex·plain	A2
1200-Other verbs-7	fall	/fɔl/	(v.) 倒下	The tree fell during the storm.	樹在暴風雨中倒下了。		3	3		A2
1200-Other verbs-7	fill	/fɪl/	(v.) 裝滿	Please fill the glass with water.	請把杯子裝滿水。		2	2		A2
1200-Other verbs-7	find	/faɪnd/	(v.) 找到	I found my keys under the sofa.	我在沙發底下找到了我的鑰匙。		2	2		A1
1200-Other verbs-7	get	/gɛt/	(v.) 得到	I need to get some groceries from the store.	我需要從商店買些雜貨。		4	4		A1
1200-Other verbs-7	give	/gɪv/	(v.) 給予	Can you give me a hand?	你能幫我一個忙嗎？		3	3		A1
1200-Other verbs-7	happen	/ˋhæpən/	(v.) 發生	What happened last night?	昨晚發生了什麼事？		2	2	hap·pen	A2
1200-Other verbs-7	hide	/haɪd/	(v.) 藏	The children hid behind the curtain.	孩子們躲在窗簾後面。		3	3		B1
1200-Other verbs-7	hurt	/hɝt/	(v.) 受傷	Be careful not to hurt yourself.	小心別傷到自己。		5	5		A2
1200-Other verbs-7	invite	/ɪnˋvaɪt/	(v.) 邀請	She invited us to her birthday party.	她邀請我們參加她的生日派對。		2	2	in·vite	A1
1200-Other verbs-7	join	/dʒɔɪn/	(v.) 參加	Would you like to join us for dinner?	你願意和我們一起吃晚餐嗎？		5	5		A2
1200-Other verbs-7	keep	/kip/	(v.) (使)保持	Keep the door closed, please.	請保持門關著。		1	1		A2
1200-Other verbs-7	lead	/lid/	(v.) 領導	She will lead the team to victory.	她將帶領團隊走向勝利。		3	3		B1
1200-Other verbs-7	let	/lɛt/	(v.) 讓	Let me help you with that.	讓我來幫你吧。		1	1		A2
1200-Other verbs-7	lie	/laɪ/	(v.) 說謊；躺	You should never lie to your parents.	你永遠不應該對父母說謊。		4	4		A2
1200-Other verbs-7	list	/lɪst/	(v.) 把…列表	Let’s list all the things we need to buy.	讓我們列出所有需要買的東西。		2	2		A2
1200-Other verbs-7	mean	/min/	(v.) 意指	What do you mean by that?	你那樣說是什麼意思？		4	4		A2
1200-Other verbs-7	notice	/ˋnotɪs/	(v.) 注意到	Did you notice the mistake in the report?	你注意到報告中的錯誤了嗎？		3	3	no·tice	A2
1200-Other verbs-8	own	/on/	(v.) 擁有	I own a small apartment in the city.	我在市區擁有一間小公寓。		2	2		A2
1200-Other verbs-8	plan	/plæn/	(v.) 計劃；規劃	We are planning a trip to Japan next summer.	我們正在計劃明年夏天去日本旅行。		3	3		A2
1200-Other verbs-8	please	/pliz/	(v.) 請	Please close the door.	請關門。		1	1		A1
1200-Other verbs-8	pray	/pre/	(v.) 禱告	She prays every night before going to bed.	她每晚睡前都會禱告。		2	2		A2
1200-Other verbs-8	prepare	/prɪˋpɛr/	(v.) 準備	She is preparing dinner for her family.	她正在為家人準備晚餐。		3	3	pre·pare	A2
1200-Other verbs-8	raise	/rez/	(v.) 增加	The company decided to raise the salaries.	公司決定提高薪資。		5	5		B1
1200-Other verbs-8	reach	/ritʃ/	(v.) 到達	We finally reached the top of the mountain.	我們終於到達了山頂。		3	3		B1
1200-Other verbs-8	save	/sev/	(v.) 拯救	The firefighters saved the family from the fire.	消防員從火災中救出了那家人。		3	3		A2
1200-Other verbs-8	sell	/sɛl/	(v.) 販賣	They sell fresh vegetables at the market.	他們在市場上賣新鮮蔬菜。		2	2		A2
1200-Other verbs-8	send	/sɛnd/	(v.) 送	I’ll send you a message later.	我待會會給你發訊息。		2	2		A1
1200-Other verbs-8	share	/ʃɛr/	(v.) 分享	Let’s share this pizza.	讓我們分享這塊披薩吧。		2	2		A2
1200-Other verbs-8	show	/ʃo/	(v.) 展現	He showed me his new watch.	他向我展示了他新手錶。		2	2		A1
1200-Other verbs-8	sit	/sɪt/	(v.) 坐	Please sit down-and-relax.	請坐下放鬆一下。		2	2		A1
1200-Other verbs-8	sleep	/slip/	(v.) 睡覺	I need to sleep early tonight.	我今晚需要早點睡覺。		4	4		A1
1200-Other verbs-8	start	/stɑrt/	(v.) 開始	Let’s start the meeting now.	讓我們現在開始會議吧。		2	2		A1
1200-Other verbs-8	stay	/ste/	(v.) 停留	We stayed at the hotel for three nights.	我們在飯店住了三晚。		2	2		A1
1200-Other verbs-8	stop	/stɑp/	(v.) 停	The bus stopped at the station.	公車在車站停下來。		3	3		A1
1200-Other verbs-8	thank	/θæŋk/	(v.) 謝謝	Thank you for your help.	謝謝你的幫助。		1	1		A2
1200-Other verbs-8	treat	/trit/	(v.) 對待	Treat others with kindness-and-respect.	要以善意和尊重對待他人。		1	1		B2
1200-Other verbs-8	try	/traɪ/	(v.) 試圖	I’ll try my best to finish the project on time.	我會盡力按時完成這個項目。		2	2		A2
1200-Other verbs-9	upload	/ʌpˋlod/	(v.)上傳	Please upload your assignment to the platform.	請將你的作業上傳到平台。		2	2	up·load	B1
1200-Other verbs-9	visit	/ˋvɪzɪt/	(v.) 探訪	We plan to visit our grandparents next week.	我們計劃下週探望祖父母。		4	4	vis·it	A1
1200-Other verbs-9	wait	/wet/	(v.) 等待	Please wait here for a moment.	請在這裡稍等片刻。		2	2		A1
1200-Other verbs-9	wake	/wek/	(v.) 醒	I usually wake up early in the morning.	我通常早上醒得很早。		3	3		A1
1200-Other verbs-9	welcome	/ˋwɛlkəm/	(v.) 歡迎	Welcome to our home!	歡迎來到我們家！		1	1	wel·come	A2
1200-Other adjectives-1	able	/ˋeb!/	(adj.) 有能力的	He is able to solve the problem.	他有能力解決這個問題。		3	3		A2
1200-Other adjectives-1	afraid	/əˋfred/	(adj.) 害怕的	She is afraid of the dark.	她害怕黑暗。		3	3		A2
1200-Other adjectives-1	American	[ə`mɛrɪkən]	(adj.) 美國的	They enjoy American music-and-movies.	他們喜歡美國音樂和電影。		3	3	Amer·i·can	
1200-Other adjectives-1	bright	/braɪt/	(adj.) 明亮的	The stars were bright in the night sky.	夜空中星星閃爍著明亮的光芒。		4	4		A2
1200-Other adjectives-1	common	/ˋkɑmən/	(adj.) 共同的	This problem is common among students.	這個問題在學生中很常見。		4	4	com·mon	B1
1200-Other adjectives-1	convenient	/kənˋvinjənt/	(adj.) 方便的	The location of the hotel is very convenient.	這家酒店的位置非常方便。		8	8	con·ve·nient	B1
1200-Other adjectives-1	correct	/kəˋrɛkt/	(adj.) 正確的	Is the answer correct?	這個答案正確嗎？		4	4	cor·rect	A2
1200-Other adjectives-1	dangerous	/ˋdendʒərəs/	(adj.) 危險的	It’s dangerous to drive in this weather.	在這種天氣開車很危險。		2	2	dan·ger·ous	A2
1200-Other adjectives-1	dark	/dɑrk/	(adj.) 黑的	The room was dark because the lights were off.	房間裡很黑，因為燈關著。		4	4		A1
1200-Other adjectives-1	dead	/dɛd/	(adj.) 死的	The flowers are dead because they didn’t get water.	這些花因為沒有水而死了。		4	4		A2
1200-Other adjectives-1	dear	/dɪr/	(adj.) 親愛的	Dear friend, thank you for your help.	親愛的朋友，感謝你的幫助。		1	1		A1
1200-Other adjectives-1	different	/ˋdɪfərənt/	(adj.) 不同的	These two dresses are very different.	這兩件裙子非常不同。		6	6	dif·fer·ent	A1
1200-Other adjectives-1	difficult	/ˋdɪfə͵kəlt/	(adj.) 困難的	The exam was very difficult.	考試非常難。		5	5	dif·fi·cult	A1
1200-Other adjectives-1	dirty	/ˋdɝtɪ/	(adj.) 骯髒的	The floor is dirty; please clean it.	地板很髒，請清理一下。		4	4		A2
1200-Other adjectives-1	easy	/ˋizɪ/	(adj.) 容易的	This math problem is very easy.	這道數學題非常簡單。		6	6		A1
1200-Other adjectives-1	else	/ɛls/	(adj.)其他的；別的	What else do you need?	你還需要什麼其他的東西？		2	2		A2
1200-Other adjectives-1	enough	/ɪˋnʌf/	(adj.) 足夠的	Do we have enough food for everyone?	我們有足夠的食物給每一個人嗎？		4	4		A2
1200-Other adjectives-1	excellent	/ˋɛks!ənt/	(adj.) 優秀的	She did an excellent job on her project.	她在她的項目上做得非常出色。		4	4	ex·cel·lent	A2
1200-Other adjectives-1	favorite	/ˋfevərɪt/	(adj.) 最喜歡的	What is your favorite color?	你最喜歡什麼顏色？		4	4	fa·vor·ite	
1200-Other adjectives-1	fine	/faɪn/	(adj.) 精巧的	The weather is fine today.	今天的天氣很好。		4	4	fi·ne	A1
1200-Other adjectives-2	foreign	/ˋfɔrɪn/	(adj.) 外國的	She has lived in a foreign country for five years.	她已經在國外生活了五年。		6	6	for·eign	A2
1200-Other adjectives-2	free	/fri/	(adj.) 自由的	The birds are free to fly wherever they want.	鳥兒可以自由地飛向任何地方。		4	4		A2
1200-Other adjectives-2	fresh	/frɛʃ/	(adj.) 新鮮的	The market sells fresh vegetables every morning.	市場每天早上都賣新鮮蔬菜。		4	4		A2
1200-Other adjectives-2	glad	/glæd/	(adj.) 高興的	I’m glad to see you again.	再次見到你我很高興。		2	2		A2
1200-Other adjectives-2	great	/gret/	(adj.) 傑出的	She is a great leader who inspires others.	她是一位激勵他人的傑出領導者。		4	4		A1
1200-Other adjectives-2	hard	/hɑrd/	(adj.) 難的	The test was very hard.	測驗非常難。		5	5		A1
1200-Other adjectives-2	helpful	/ˋhɛlpfəl/	(adj.) 有助益的	She is always helpful to others.	她總是樂於助人。		4	4	help·ful	B1
1200-Other adjectives-2	important	/ɪmˋportənt/	(adj.) 重要的	This meeting is very important for the company.	這次會議對公司非常重要。		5	5	im·por·tant	A1
1200-Other adjectives-2	interesting	/ˋɪntərɪstɪŋ/	(adj.) 有趣的	The movie was very interesting.	這部電影非常有趣。		5	5	in·ter·est·ing	A1
1200-Other adjectives-2	loud	/laʊd/	(adj.) 大聲的	The music is too loud; please turn it down.	音樂太大聲了，請調低一點。		5	5		A2
1200-Other adjectives-2	lucky	/ˋlʌkɪ/	(adj.) 幸運的	I’m lucky to have such good friends.	我很幸運有這麼好的朋友。		2	2		A2
1200-Other adjectives-2	magic	/ˋmædʒɪk/	(adj.)神奇的；魔術的	It was a magic moment when we won the game.	我們贏得比賽的那一刻真是太神奇了。		4	4	mag·ic	A2
1200-Other adjectives-2	main	/men/	(adj.) 主要的	The main reason for his success is hard work.	他成功的主要原因是努力工作。		2	2		B1
1200-Other adjectives-2	modern	/ˋmɑdɚn/	(adj.) 現代的	Modern technology has changed our lives.	現代科技改變了我們的生活。		1	1	mod·ern	A2
1200-Other adjectives-2	national	/ˋnæʃən!/	(adj.) 國家的	The national flag was raised during the ceremony.	儀式期間升起了國旗。		2	2	na·tion·al	A2
1200-Other adjectives-2	new	/nju/	(adj.) 新的	She bought a new dress for the party.	她為派對買了一件新裙子。		4	4		A1
1200-Other adjectives-2	noisy	/ˋnɔɪzɪ/	(adj.) 吵雜的	The restaurant was too noisy to have a conversation.	餐廳太吵了，無法交談。		5	5		A2
1200-Other adjectives-2	only	/ˋonlɪ/	(adj.) 唯一的	She is the only person who knows the answer.	她是唯一知道答案的人。		4	4	on·ly	A1
1200-Other adjectives-2	other	/ˋʌðɚ/	(adj.) 其他的	Do you have any other questions?	你還有其他問題嗎？		5	5	oth·er	A1
1200-Other adjectives-2	own	/on/	(adj.)自己的	I want to have my own room.	我想要有自己的房間。		6	6		A2
1200-Other adjectives-3	OK	/ˋoˋke/	(adj./adv./interj.)好的；可以；沒問題	OK, let's start our group project now.	好的，我們現在開始分組報告吧。		1	1		A1
1200-Other adjectives-3	pop	[pɑp]	(adj.)流行的；通俗的	She likes listening to pop music.	她喜歡聽流行音樂。		5	5		A2
1200-Other adjectives-3	popular	/ˋpɑpjəlɚ/	(adj.) 受歡迎的	This song is very popular among teenagers.	這首歌在青少年中非常受歡迎。		5	5	pop·u·lar	A2
1200-Other adjectives-3	possible	/ˋpɑsəb!/	(adj.) 有可能的	It’s possible that it will rain tomorrow.	明天下雨是有可能的。		2	2	pos·si·ble	A1
1200-Other adjectives-3	present	/ˋprɛznt/	(adj.) 現在的	What are your present plans?	你目前的計劃是什麼？		4	4	pres·ent	A2
1200-Other adjectives-3	public	/ˋpʌblɪk/	(adj.) 公共的	The park is open to the public.	這座公園對公眾開放。		7	7	pub·lic	B1
1200-Other adjectives-3	quiet	/ˋkwaɪət/	(adj.) 安靜的	Please keep the room quiet while I’m studying.	我在學習時請保持房間安靜。		5	5	qui·et	A2
1200-Other adjectives-3	ready	/ˋrɛdɪ/	(adj.) 準備好的	Are you ready for the exam?	你準備好考試了嗎？		3	3		A1
1200-Other adjectives-3	real	/ˋriəl/	(adj.) 真的	Is this painting real or fake?	這幅畫是真的還是假的？		4	4	re·al	A2
1200-Other adjectives-3	right	/raɪt/	(adj.) 正確的	You are absolutely right.	你完全正確。		4	4		A1
1200-Other adjectives-3	safe	/sef/	(adj.) 安全的	The baby is safe in his crib.	嬰兒在搖籃裡很安全。		4	4		A1
1200-Other adjectives-3	same	/sem/	(adj.) 相同的	We have the same opinion on this issue.	對於這個問題，我們意見相同。		4	4		A1
1200-Other adjectives-3	scared	[skɛrd]	(adj.) 害怕的	She is scared of the big dog.	她害怕那隻大狗。		3	3		B1
1200-Other adjectives-3	serious	/ˋsɪrɪəs/	(adj.) 嚴重的	This is a serious problem that needs attention.	這是一個需要關注的嚴重問題。		4	4	se·ri·ous	B1
1200-Other adjectives-3	sharp	/ʃɑrp/	(adj.) 銳利的	Be careful, the knife is very sharp.	小心，刀子很鋒利。		7	7		B1
1200-Other adjectives-3	simple	/ˋsɪmp!/	(adj.) 簡單的	The instructions are very simple to follow.	這些指示很容易遵循。		5	5	sim·ple	A2
1200-Other adjectives-3	sorry	/ˋsɑrɪ/	(adj.) 感到抱歉的	I’m sorry for being late.	對不起我遲到了。		2	2	sor·ry	A1
1200-Other adjectives-3	special	/ˋspɛʃəl/	(adj.) 特別的	This is a special occasion.	這是一個特別的場合。		4	4	spe·cial	A2
1200-Other adjectives-3	strange	/strendʒ/	(adj.) 奇怪的	The noise sounded strange.	這聲音聽起來很奇怪。		4	4		A2
1200-Other adjectives-3	sure	/ʃʊr/	(adj.) 確定的	Are you sure about your answer?	你確定你的答案嗎？		3	3		A2
1200-Other adjectives-4	surprised	/səˋpraɪzd/	(adj.) 感到驚訝的	I was surprised to see him there.	我看到他在那裡感到驚訝。		3	3	sur·prised	A2
1200-Other adjectives-4	terrible	/ˋtɛrəb!/	(adj.) 可怕的	The weather was terrible yesterday.	昨天的天氣很糟糕。		4	4	ter·ri·ble	A2
1200-Other adjectives-4	thick	/θɪk/	(adj.) 厚的	The book has a thick cover.	這本書有厚厚的封面。		5	5		B1
1200-Other adjectives-4	tidy	/ˋtaɪdɪ/	(adj.) 整潔的	Her room is always tidy.	她的房間總是整潔的。		5	5	ti·dy	A2
1200-Other adjectives-4	TRUE	/tru/	(adj.) 真的	Is the story true?	這個故事是真的嗎？		4	4		A2
1200-Other adjectives-4	useful	/ˋjusfəl/	(adj.) 有用的	This tool is very useful for fixing things.	這個工具修東西非常有用。		5	5	use·ful	A2
1200-Other adjectives-4	wonderful	/ˋwʌndɚfəl/	(adj.) 極好的	We had a wonderful time at the party.	我們在派對上過得非常愉快。		4	4	won·der·ful	A2
1200-Other adjectives-4	wrong	/rɔŋ/	(adj.) 不對的	Something feels wrong about this situation.	這個情況有些不對勁。		3	3		A1
1200-Other adverbs-1	always	/ˋɔlwez/	(adv.) 總是	She always arrives on time.	她總是準時到達。		2	2	al·ways	A1
1200-Other adverbs-1	ever	/ˋɛvɚ/	(adv.) 從來	Have you ever been to Paris?	你曾經去過巴黎嗎？		3	3	ev·er	A2
1200-Other adverbs-1	never	/ˋnɛvɚ/	(adv.) 從未	I have never been to Japan.	我從未去過日本。		3	3	nev·er	A1
1200-Other adverbs-1	often	/ˋɔfən/	(adv.) 經常	I often go to the gym after work.	我經常下班後去健身房。		2	2	of·ten	A1
1200-Other adverbs-1	seldom	/ˋsɛldəm/	(adv.) 不常	He seldom eats fast food.	他很少吃快餐。		2	2	sel·dom	B2
1200-Other adverbs-1	sometimes	/ˋsʌm͵taɪmz/	(adv.) 有時候	Sometimes I go for a walk in the park.	我有時候會去公園散步。		1	1	some·times	A1
1200-Other adverbs-1	usually	/ˋjuʒʊəlɪ/	(adv.) 通常	I usually go to bed early.	我通常早睡。		2	2	usu·al·ly	A2
1200-Other adverbs-1	actually	/ˋæktʃʊəlɪ/	(adv.) 確實	Actually, I don’t like coffee.	實際上，我不喜歡咖啡。		1	1	ac·tu·al·ly	A2
1200-Other adverbs-1	again	/əˋgɛn/	(adv.) 再度	Please read the sentence again.	請再讀一遍這個句子。		5	5		A1
1200-Other adverbs-1	also	/ˋɔlso/	(adv.) 也	I like coffee,-and-I also like tea.	我喜歡咖啡，我也喜歡茶。		6	6	al·so	A1
1200-Other adverbs-1	away	/əˋwe/	(adv.) 不在	He went away for the weekend.	他週末不在。		3	3		A2
1200-Other adverbs-1	too	/tu/	(adv.) 也	I want to go too!	我也想去！		5	5		A1
1200-Other adverbs-1	almost	/ˋɔl͵most/	(adv.) 幾乎	I’m almost finished with my homework.	我幾乎完成了我的作業。		2	2	al·most	A2
1200-Other adverbs-1	even	/ˋivən/	(adv.) 甚至	Even the best players can make mistakes.	即使是最優秀的球員也會犯錯。		1	1		A2
1200-Other adverbs-1	finally	/ˋfaɪn!ɪ/	(adv.) 最後	Finally, we finished the project.	最後，我們完成了這個項目。		1	1	fi·nal·ly	A2
1200-Other adverbs-1	just	/dʒʌst/	(adv.) 剛才	I just finished eating lunch.	我剛吃完午餐。		2	2		A2
1200-Other adverbs-1	least	/list/	(adv.) 最少	He did the least amount of work in the group.	他在小組中做的工作最少。		4	4		B1
1200-Other adverbs-1	maybe	/ˋmebɪ/	(adv.) 也許	Maybe we should try a different approach.	也許我們應該嘗試另一種方法。		1	1	may·be	A2
1200-Other adverbs-1	only	/ˋonlɪ/	(adv.) 僅、只	This takes only a few minutes.	這只需要幾分鐘。		3	3	on·ly	A1
1200-Other adverbs-1	perhaps	/pɚˋhæps/	(adv.) 也許	Perhaps we should reconsider our decision.	也許我們應該重新考慮我們的決定。		1	1	per·haps	A2
1200-Other adverbs-2	probably	/ˋprɑbəblɪ/	(adv.) 或許	It will probably rain tomorrow.	明天可能會下雨。		3	3	prob·a·bly	A2
1200-Other adverbs-2	really	/ˋrɪəlɪ/	(adv.) 真實地	I really enjoyed the movie.	我真的很喜歡這部電影。		2	2	re·al·ly	A1
1200-Other adverbs-2	so	/so/	(adv.) 如此	She was so happy to see her family.	她看到家人時非常高興。		3	3		A2
1200-Other adverbs-2	still	/stɪl/	(adv.) 仍然	She is still waiting for the bus.	她仍在等公車。		3	3		A2
1200-Other adverbs-2	then	/ðɛn/	(adv.) 然後	We finished dinner, and then we watched TV.	我們吃完晚餐，然後看了電視。		5	5		A1
1200-Other adverbs-2	together	/təˋgɛðɚ/	(adv.) 一起	Let’s go to the park together.	讓我們一起去公園吧。		6	6	to·geth·er	A1
1200-Other adverbs-2	twice	/twaɪs/	(adv.) 兩次	I’ve been to Paris twice.	我去過巴黎兩次。		5	5		A2
1200-Other adverbs-2	very	/ˋvɛrɪ/	(adv.) 非常	She is very talented in music.	她在音樂方面非常有才華。		3	3		A1
